job_id,job_title,company,location,experience_level,job_description,date_posted
1655,Data Engineer,Alpha Analytics,singapore,  Entry  ,"We are looking for a Data Engineer to join our team in Singapore. The ideal candidate has hands-on experience with PowerBI, Amazon Web Services, ML models. You will work closely with cross-functional teams to deliver insights.",2026-05-10
1608,Business Intelligence Analyst,Clarity Systems,Pune,Senior,"Exciting opportunity for a Business Intelligence Analyst at Clarity Systems, Pune. Must have strong knowledge of Advanced Excel, AWS, Natural Language Processing, Machine Learning and a passion for solving business problems.",2026-03-20
145,BI Developer,Vertex Insights,DELHI NCR,Mid,"Exciting opportunity for a BI Developer at Vertex Insights, Delhi NCR. Must have strong knowledge of Power BI, GenAI, Tableau dashboards, Amazon Web Services and a passion for solving business problems.",2026-02-03
4242,Data Engineer,Nimbus Data,NEW YORK,Lead,"We are looking for a Data Engineer to join our team in New York. The ideal candidate has hands-on experience with Tableau dashboards, Python, SQL queries. You will work closely with cross-functional teams to deliver insights.",2026-03-03
91,AI Research Engineer,Vertex Insights,SINGAPORE,Lead,"Join Vertex Insights as a AI Research Engineer! We need someone comfortable with PowerBI, Tableau dashboards, LLMs to help us build data-driven products.",2026-05-22
683,Machine Learning Engineer,Nimbus Data,Remote,ENTRY,"Exciting opportunity for a Machine Learning Engineer at Nimbus Data, Remote. Must have strong knowledge of AWS, PowerBI and a passion for solving business problems.",2026-01-11
4407,Data Analyst,Nimbus Data,SINGAPORE,senior,"Data Analyst role open at Nimbus Data. Key requirements include PowerBI, ML models, T-SQL, Deep Learning, proficiency in Python. This is a Senior level position, Singapore based.",2026-07-18
3432,AI Research Engineer,BrightPath AI,REMOTE,SENIOR,"We are looking for a AI Research Engineer to join our team in Remote. The ideal candidate has hands-on experience with Power BI dashboards, Machine Learning, AWS, python programming, SQL. You will work closely with cross-functional teams to deliver insights.",2026-01-01
94,Data Engineer,Nimbus Data,New York,Entry,"Nimbus Data is hiring a Data Engineer (Entry level) based in New York. Required skills: PowerBI, AWS, proficiency in Python, Excel, T-SQL, machine-learning. Prior experience with analytics platforms is a plus.",2026-01-20
835,Data Engineer,BrightPath AI,new york,Lead,"BrightPath AI is hiring a Data Engineer (Lead level) based in New York. Required skills: proficiency in Python, PowerBI, deep neural networks, SQL queries, ML models, LLMs. Prior experience with analytics platforms is a plus.",2026-01-27
4982,AI Engineer,Clarity Systems,Delhi NCR,Senior,"Clarity Systems is hiring a AI Engineer (Senior level) based in Delhi NCR. Required skills: machine-learning, Tableau, SQL, Amazon Web Services. Prior experience with analytics platforms is a plus.",2026-07-12
1401,BI Developer,BrightPath AI,Chennai,LEAD,"BI Developer role open at BrightPath AI. Key requirements include Power BI, AWS. This is a Lead level position, Chennai based.",2026-03-05
3980,Power BI Developer,Skyline Solutions,London,mid,"Join Skyline Solutions as a Power BI Developer! We need someone comfortable with Tableau, Power BI dashboards, advanced SQL to help us build data-driven products.",2026-05-20
2292,Analytics Consultant,Quantify Labs,delhi ncr,Lead,"Quantify Labs is hiring a Analytics Consultant (Lead level) based in Delhi NCR. Required skills: Python, Natural Language Processing, MS Excel, Power BI dashboards, ML models, Tableau. Prior experience with analytics platforms is a plus.",2026-01-24
1501,Data Scientist,DataForge,Delhi NCR,Entry,"We are looking for a Data Scientist to join our team in Delhi NCR. The ideal candidate has hands-on experience with Python, MS Excel. You will work closely with cross-functional teams to deliver insights.",2026-04-27
2263,Data Science Manager,Alpha Analytics,,Mid,"Exciting opportunity for a Data Science Manager at Alpha Analytics, Hyderabad. Must have strong knowledge of NLP, advanced SQL, MS Excel and a passion for solving business problems.",2026-05-26
1469,BI Developer,Northstar Tech,BENGALURU,Lead,"Northstar Tech is hiring a BI Developer (Lead level) based in Bengaluru. Required skills: machine-learning, Generative AI, Tableau dashboards, T-SQL, Power BI dashboards. Prior experience with analytics platforms is a plus.",2026-05-21
3929,Data Engineer,Clarity Systems,New York,Mid,"Data Engineer role open at Clarity Systems. Key requirements include NLP, machine-learning, SQL queries. This is a Mid level position, New York based.",2026-07-13
3246,AI Research Engineer,Skyline Solutions,pune,Senior,"Join Skyline Solutions as a AI Research Engineer! We need someone comfortable with GenAI, machine-learning to help us build data-driven products.",2026-06-24
999,Data Scientist,Vertex Insights,CHENNAI,Entry,"Vertex Insights is hiring a Data Scientist (Entry level) based in Chennai. Required skills: python programming, SQL, PowerBI, AWS, Tableau, MS Excel. Prior experience with analytics platforms is a plus.",2026-02-15
854,BI Developer,Clarity Systems,Singapore,entry,"Clarity Systems is hiring a BI Developer (Entry level) based in Singapore. Required skills: Power BI dashboards, MS Excel, GenAI, python programming, advanced SQL. Prior experience with analytics platforms is a plus.",2026-07-05
3876,Analytics Consultant,Skyline Solutions,LONDON,Entry,"Analytics Consultant role open at Skyline Solutions. Key requirements include Power BI dashboards, Python, Machine Learning. This is a Entry level position, London based.",2026-03-03
1143,Data Analyst,BrightPath AI,Remote,Entry,"We are looking for a Data Analyst to join our team in Remote. The ideal candidate has hands-on experience with proficiency in Python, Machine Learning. You will work closely with cross-functional teams to deliver insights.",2026-01-20
2275,BI Developer,Vertex Insights,  Mumbai  ,lead,"BI Developer role open at Vertex Insights. Key requirements include python programming, T-SQL, Deep Learning, Power BI, AWS. This is a Lead level position, Mumbai based.",2026-01-03
4498,Data Engineer,Alpha Analytics,new york,ENTRY,"We are looking for a Data Engineer to join our team in New York. The ideal candidate has hands-on experience with Deep Learning, Power BI dashboards, Python, Tableau dashboards. You will work closely with cross-functional teams to deliver insights.",2026-06-15
1104,Business Intelligence Analyst,Quantify Labs,HYDERABAD,Lead,"Quantify Labs is hiring a Business Intelligence Analyst (Lead level) based in Hyderabad. Required skills: SQL, python programming, Excel, Power BI, deep neural networks, ML models. Prior experience with analytics platforms is a plus.",2026-06-23
85,BI Developer,,Delhi NCR,Lead,"We are looking for a BI Developer to join our team in Delhi NCR. The ideal candidate has hands-on experience with Power BI, Amazon Web Services, Python, Advanced Excel, LLMs, ML models. You will work closely with cross-functional teams to deliver insights.",2026-07-17
2211,Data Science Manager,DataForge,REMOTE,Lead,"DataForge is hiring a Data Science Manager (Lead level) based in Remote. Required skills: SQL queries, proficiency in Python, ML models, Natural Language Processing, Advanced Excel, Power BI. Prior experience with analytics platforms is a plus.",2026-05-29
4211,Analytics Consultant,DataForge,Singapore,Entry,"Analytics Consultant role open at DataForge. Key requirements include advanced SQL, Natural Language Processing, Power BI, Tableau. This is a Entry level position, Singapore based.",2026-06-24
3037,NLP Engineer,DataForge,bengaluru,Mid,"DataForge is hiring a NLP Engineer (Mid level) based in Bengaluru. Required skills: Excel, LLMs, PowerBI, T-SQL, proficiency in Python. Prior experience with analytics platforms is a plus.",2026-01-04
3441,Business Intelligence Analyst,DataForge,Mumbai,mid,"Exciting opportunity for a Business Intelligence Analyst at DataForge, Mumbai. Must have strong knowledge of Machine Learning, advanced SQL, Advanced Excel, python programming, Amazon Web Services and a passion for solving business problems.",2026-07-15
1568,AI Engineer,BrightPath AI,Mumbai,Lead,"Exciting opportunity for a AI Engineer at BrightPath AI, Mumbai. Must have strong knowledge of PowerBI, deep neural networks, machine-learning, SQL queries, python programming and a passion for solving business problems.",2026-01-14
1661,AI Engineer,Northstar Tech,Chennai,entry,"We are looking for a AI Engineer to join our team in Chennai. The ideal candidate has hands-on experience with ML models, advanced SQL, Large Language Models, Power BI dashboards. You will work closely with cross-functional teams to deliver insights.",2026-05-22
1557,Machine Learning Engineer,Nimbus Data,Delhi NCR,Senior,"Exciting opportunity for a Machine Learning Engineer at Nimbus Data, Delhi NCR. Must have strong knowledge of PowerBI, ML models and a passion for solving business problems.",2026-06-17
4722,Business Intelligence Analyst,Vertex Insights,MUMBAI,Lead,"We are looking for a Business Intelligence Analyst to join our team in Mumbai. The ideal candidate has hands-on experience with Deep Learning, machine-learning, Natural Language Processing. You will work closely with cross-functional teams to deliver insights.",2026-05-19
3765,Power BI Developer,Skyline Solutions,New York,Senior,"Power BI Developer role open at Skyline Solutions. Key requirements include Generative AI, SQL, proficiency in Python, Excel, Power BI. This is a Senior level position, New York based.",2026-07-12
3585,Data Science Manager,Northstar Tech,Delhi NCR,Lead,"Exciting opportunity for a Data Science Manager at Northstar Tech, Delhi NCR. Must have strong knowledge of proficiency in Python, AWS and a passion for solving business problems.",2026-01-13
1886,Data Analyst,Northstar Tech,Singapore,Lead,"Data Analyst role open at Northstar Tech. Key requirements include ML models, PowerBI, NLP. This is a Lead level position, Singapore based.",2026-04-27
3145,Data Analyst,DataForge,Singapore,lead,"Exciting opportunity for a Data Analyst at DataForge, Singapore. Must have strong knowledge of machine-learning, PowerBI, Advanced Excel, NLP and a passion for solving business problems.",2026-03-26
1867,NLP Engineer,BrightPath AI,London,senior,"Exciting opportunity for a NLP Engineer at BrightPath AI, London. Must have strong knowledge of deep neural networks, advanced SQL and a passion for solving business problems.",2026-06-30
4721,Power BI Developer,Clarity Systems,Delhi NCR,Senior,"Join Clarity Systems as a Power BI Developer! We need someone comfortable with T-SQL, Power BI, NLP, Python, Deep Learning to help us build data-driven products.",2026-06-11
2875,AI Engineer,Quantify Labs,Hyderabad,,"Exciting opportunity for a AI Engineer at Quantify Labs, Hyderabad. Must have strong knowledge of Excel, Amazon Web Services, SQL queries and a passion for solving business problems.",2026-05-18
4331,Data Science Manager,BluePeak Consulting,Hyderabad,  Entry  ,"Exciting opportunity for a Data Science Manager at BluePeak Consulting, Hyderabad. Must have strong knowledge of PowerBI, Tableau dashboards, Excel, LLMs, python programming and a passion for solving business problems.",2026-03-23
3589,Data Scientist,Skyline Solutions,Chennai,Senior,"Skyline Solutions is hiring a Data Scientist (Senior level) based in Chennai. Required skills: GenAI, NLP. Prior experience with analytics platforms is a plus.",2026-04-22
3268,BI Developer,BrightPath AI,hyderabad,Mid,"Exciting opportunity for a BI Developer at BrightPath AI, Hyderabad. Must have strong knowledge of SQL queries, AWS, Machine Learning and a passion for solving business problems.",2026-03-28
2885,Power BI Developer,BluePeak Consulting,pune,Lead,"We are looking for a Power BI Developer to join our team in Pune. The ideal candidate has hands-on experience with PowerBI, proficiency in Python, NLP, SQL queries, ML models. You will work closely with cross-functional teams to deliver insights.",2026-01-22
2891,AI Research Engineer,Quantify Labs,London,senior,"Join Quantify Labs as a AI Research Engineer! We need someone comfortable with advanced SQL, Python to help us build data-driven products.",2026-03-24
3008,Power BI Developer,BluePeak Consulting,Remote,Entry,"BluePeak Consulting is hiring a Power BI Developer (Entry level) based in Remote. Required skills: python programming, Machine Learning, GenAI, Amazon Web Services. Prior experience with analytics platforms is a plus.",2026-05-12
1827,BI Developer,Clarity Systems,London,Mid,"BI Developer role open at Clarity Systems. Key requirements include T-SQL, Machine Learning, PowerBI, Advanced Excel. This is a Mid level position, London based.",2026-03-21
3924,Data Scientist,Vertex Insights,Singapore,lead,"Vertex Insights is hiring a Data Scientist (Lead level) based in Singapore. Required skills: T-SQL, Natural Language Processing, python programming, machine-learning, Power BI. Prior experience with analytics platforms is a plus.",2026-04-13
2641,Machine Learning Engineer,Alpha Analytics,London,Senior,"Alpha Analytics is hiring a Machine Learning Engineer (Senior level) based in London. Required skills: SQL queries, machine-learning, proficiency in Python, NLP, Tableau. Prior experience with analytics platforms is a plus.",2026-02-07
1526,Data Science Manager,Skyline Solutions,Pune,,"Exciting opportunity for a Data Science Manager at Skyline Solutions, Pune. Must have strong knowledge of AWS, Python, Tableau dashboards, GenAI and a passion for solving business problems.",2026-04-06
1563,AI Research Engineer,Vertex Insights,  Pune  ,Mid,"Exciting opportunity for a AI Research Engineer at Vertex Insights, Pune. Must have strong knowledge of Machine Learning, T-SQL, python programming and a passion for solving business problems.",2026-02-26
344,Business Intelligence Analyst,Nimbus Data,,Entry,"We are looking for a Business Intelligence Analyst to join our team in New York. The ideal candidate has hands-on experience with ML models, python programming, Advanced Excel, Natural Language Processing. You will work closely with cross-functional teams to deliver insights.",2026-06-14
2543,Data Science Manager,BrightPath AI,Singapore,Entry,"We are looking for a Data Science Manager to join our team in Singapore. The ideal candidate has hands-on experience with Machine Learning, SQL queries, Power BI, proficiency in Python, AWS. You will work closely with cross-functional teams to deliver insights.",2026-04-11
3386,BI Developer,Alpha Analytics,Hyderabad,Senior,"We are looking for a BI Developer to join our team in Hyderabad. The ideal candidate has hands-on experience with GenAI, Advanced Excel, PowerBI, Amazon Web Services, ML models, proficiency in Python. You will work closely with cross-functional teams to deliver insights.",2026-02-01
2413,Machine Learning Engineer,BrightPath AI,Chennai,Entry,"Join BrightPath AI as a Machine Learning Engineer! We need someone comfortable with machine-learning, SQL queries, Excel, AWS to help us build data-driven products.",2026-02-20
2708,AI Engineer,Quantify Labs,Mumbai,Lead,"Quantify Labs is hiring a AI Engineer (Lead level) based in Mumbai. Required skills: LLMs, MS Excel, PowerBI, NLP, SQL queries. Prior experience with analytics platforms is a plus.",2026-02-10
1111,Data Analyst,DataForge,London,,"Join DataForge as a Data Analyst! We need someone comfortable with AWS, Excel to help us build data-driven products.",2026-06-16
3443,Data Science Manager,Vertex Insights,New York,Entry,"Exciting opportunity for a Data Science Manager at Vertex Insights, New York. Must have strong knowledge of Advanced Excel, machine-learning, GenAI, python programming and a passion for solving business problems.",2026-03-06
2214,Business Intelligence Analyst,Alpha Analytics,Delhi NCR,Lead,"Join Alpha Analytics as a Business Intelligence Analyst! We need someone comfortable with MS Excel, Deep Learning, SQL, Python, NLP to help us build data-driven products.",2026-06-13
1360,NLP Engineer,Northstar Tech,remote,  Senior  ,"Northstar Tech is hiring a NLP Engineer (Senior level) based in Remote. Required skills: Generative AI, Excel, Power BI, Amazon Web Services. Prior experience with analytics platforms is a plus.",2026-05-30
2108,Data Science Manager,Alpha Analytics,MUMBAI,Mid,"Exciting opportunity for a Data Science Manager at Alpha Analytics, Mumbai. Must have strong knowledge of GenAI, Power BI dashboards, Excel, Python, SQL and a passion for solving business problems.",2026-03-02
4806,BI Developer,Skyline Solutions,Chennai,ENTRY,"Exciting opportunity for a BI Developer at Skyline Solutions, Chennai. Must have strong knowledge of Amazon Web Services, python programming, T-SQL, Power BI dashboards, Excel and a passion for solving business problems.",2026-03-21
1379,Analytics Consultant,Skyline Solutions,Mumbai,Senior,"Join Skyline Solutions as a Analytics Consultant! We need someone comfortable with advanced SQL, Tableau, LLMs, Excel, proficiency in Python to help us build data-driven products.",2026-05-26
2829,Data Science Manager,Nimbus Data,  Bengaluru  ,  Entry  ,"We are looking for a Data Science Manager to join our team in Bengaluru. The ideal candidate has hands-on experience with Tableau dashboards, SQL queries, Natural Language Processing. You will work closely with cross-functional teams to deliver insights.",2026-01-21
425,Machine Learning Engineer,Skyline Solutions,Hyderabad,Mid,"Join Skyline Solutions as a Machine Learning Engineer! We need someone comfortable with Power BI dashboards, Amazon Web Services, proficiency in Python, Deep Learning, LLMs to help us build data-driven products.",2026-01-03
293,NLP Engineer,BrightPath AI,Remote,Senior,"Exciting opportunity for a NLP Engineer at BrightPath AI, Remote. Must have strong knowledge of advanced SQL, ML models and a passion for solving business problems.",2026-01-29
1066,Data Engineer,Clarity Systems,PUNE,  Senior  ,"Join Clarity Systems as a Data Engineer! We need someone comfortable with NLP, Machine Learning, SQL queries to help us build data-driven products.",2026-02-07
2378,AI Engineer,Quantify Labs,Bengaluru,LEAD,"AI Engineer role open at Quantify Labs. Key requirements include Python, advanced SQL, ML models, AWS. This is a Lead level position, Bengaluru based.",2026-07-15
2128,AI Research Engineer,Skyline Solutions,Singapore,  Entry  ,"Skyline Solutions is hiring a AI Research Engineer (Entry level) based in Singapore. Required skills: SQL queries, MS Excel, Power BI dashboards. Prior experience with analytics platforms is a plus.",2026-06-13
1718,Business Intelligence Analyst,Nimbus Data,Remote,Lead,"Nimbus Data is hiring a Business Intelligence Analyst (Lead level) based in Remote. Required skills: Machine Learning, advanced SQL, python programming, deep neural networks, Power BI dashboards, GenAI. Prior experience with analytics platforms is a plus.",2026-01-20
938,Data Engineer,Nimbus Data,Mumbai,mid,"We are looking for a Data Engineer to join our team in Mumbai. The ideal candidate has hands-on experience with AWS, GenAI, SQL, Power BI dashboards, deep neural networks, Excel. You will work closely with cross-functional teams to deliver insights.",2026-02-01
3780,AI Engineer,BluePeak Consulting,Mumbai,Lead,"AI Engineer role open at BluePeak Consulting. Key requirements include Excel, Natural Language Processing, Tableau dashboards, deep neural networks, ML models, Power BI dashboards. This is a Lead level position, Mumbai based.",2026-01-07
3965,Analytics Consultant,Northstar Tech,London,Lead,"Join Northstar Tech as a Analytics Consultant! We need someone comfortable with Python, Power BI dashboards to help us build data-driven products.",2026-07-11
3991,Business Intelligence Analyst,Nimbus Data,Mumbai,Lead,"Exciting opportunity for a Business Intelligence Analyst at Nimbus Data, Mumbai. Must have strong knowledge of proficiency in Python, Large Language Models, MS Excel, Amazon Web Services, deep neural networks and a passion for solving business problems.",2026-02-26
255,BI Developer,Northstar Tech,New York,senior,"Exciting opportunity for a BI Developer at Northstar Tech, New York. Must have strong knowledge of proficiency in Python, Deep Learning, ML models, SQL queries, GenAI and a passion for solving business problems.",2026-03-22
3493,BI Developer,Skyline Solutions,Hyderabad,mid,"Exciting opportunity for a BI Developer at Skyline Solutions, Hyderabad. Must have strong knowledge of MS Excel, Tableau dashboards, proficiency in Python, PowerBI and a passion for solving business problems.",2026-05-11
1483,Data Analyst,Nimbus Data,DELHI NCR,mid,"Exciting opportunity for a Data Analyst at Nimbus Data, Delhi NCR. Must have strong knowledge of python programming, GenAI, Power BI, NLP and a passion for solving business problems.",2026-02-14
945,Machine Learning Engineer,Clarity Systems,Pune,  Senior  ,"Join Clarity Systems as a Machine Learning Engineer! We need someone comfortable with T-SQL, Python, MS Excel, NLP, Power BI to help us build data-driven products.",2026-02-01
3184,Data Science Manager,Northstar Tech,New York,Lead,"We are looking for a Data Science Manager to join our team in New York. The ideal candidate has hands-on experience with Deep Learning, LLMs, PowerBI, AWS, machine-learning. You will work closely with cross-functional teams to deliver insights.",2026-03-25
3267,Data Analyst,Alpha Analytics,Singapore,Lead,"We are looking for a Data Analyst to join our team in Singapore. The ideal candidate has hands-on experience with Amazon Web Services, proficiency in Python. You will work closely with cross-functional teams to deliver insights.",2026-05-24
4820,Data Engineer,DataForge,Delhi NCR,Entry,"Join DataForge as a Data Engineer! We need someone comfortable with deep neural networks, python programming, MS Excel to help us build data-driven products.",2026-05-18
2908,AI Engineer,Clarity Systems,PUNE,Mid,"Join Clarity Systems as a AI Engineer! We need someone comfortable with proficiency in Python, MS Excel, machine-learning to help us build data-driven products.",2026-04-24
970,Analytics Consultant,Nimbus Data,London,,"Nimbus Data is hiring a Analytics Consultant (Mid level) based in London. Required skills: advanced SQL, Tableau, AWS. Prior experience with analytics platforms is a plus.",2026-04-13
497,Machine Learning Engineer,Nimbus Data,DELHI NCR,Senior,"Nimbus Data is hiring a Machine Learning Engineer (Senior level) based in Delhi NCR. Required skills: Power BI dashboards, python programming, Tableau. Prior experience with analytics platforms is a plus.",2026-01-24
4902,Data Scientist,DataForge,PUNE,Senior,"Exciting opportunity for a Data Scientist at DataForge, Pune. Must have strong knowledge of AWS, Tableau dashboards and a passion for solving business problems.",2026-01-15
1830,NLP Engineer,Clarity Systems,London,mid,"Clarity Systems is hiring a NLP Engineer (Mid level) based in London. Required skills: Generative AI, ML models, Excel, Tableau dashboards, T-SQL, python programming. Prior experience with analytics platforms is a plus.",2026-07-12
2178,Data Engineer,Nimbus Data,Remote,Entry,"We are looking for a Data Engineer to join our team in Remote. The ideal candidate has hands-on experience with Deep Learning, SQL, machine-learning. You will work closely with cross-functional teams to deliver insights.",2026-03-23
338,Business Intelligence Analyst,Nimbus Data,BENGALURU,SENIOR,"Business Intelligence Analyst role open at Nimbus Data. Key requirements include Amazon Web Services, Machine Learning, SQL. This is a Senior level position, Bengaluru based.",2026-01-24
4827,Data Analyst,DataForge,Remote,Mid,"Exciting opportunity for a Data Analyst at DataForge, Remote. Must have strong knowledge of deep neural networks, Python, Power BI, SQL queries and a passion for solving business problems.",2026-01-01
4705,AI Research Engineer,Skyline Solutions,Bengaluru,Mid,"Join Skyline Solutions as a AI Research Engineer! We need someone comfortable with ML models, MS Excel, python programming, SQL queries, AWS, Tableau to help us build data-driven products.",2026-07-18
1149,AI Engineer,DataForge,New York,  Entry  ,"Join DataForge as a AI Engineer! We need someone comfortable with python programming, Excel to help us build data-driven products.",2026-03-13
2244,Data Engineer,Nimbus Data,PUNE,  Mid  ,"Nimbus Data is hiring a Data Engineer (Mid level) based in Pune. Required skills: python programming, Amazon Web Services, Generative AI, deep neural networks, Natural Language Processing, Advanced Excel. Prior experience with analytics platforms is a plus.",2026-04-07
4340,Business Intelligence Analyst,Quantify Labs,REMOTE,Lead,"Exciting opportunity for a Business Intelligence Analyst at Quantify Labs, Remote. Must have strong knowledge of Python, Advanced Excel and a passion for solving business problems.",2026-06-06
3969,Data Scientist,Clarity Systems,Bengaluru,Lead,"Join Clarity Systems as a Data Scientist! We need someone comfortable with Tableau dashboards, Power BI dashboards, Amazon Web Services to help us build data-driven products.",2026-05-04
2152,AI Research Engineer,DataForge,pune,Lead,"DataForge is hiring a AI Research Engineer (Lead level) based in Pune. Required skills: Natural Language Processing, ML models. Prior experience with analytics platforms is a plus.",2026-01-06
2011,Data Science Manager,DataForge,Singapore,Lead,"Join DataForge as a Data Science Manager! We need someone comfortable with Python, Large Language Models, NLP, ML models to help us build data-driven products.",2026-04-20
2492,Data Engineer,BluePeak Consulting,New York,senior,"We are looking for a Data Engineer to join our team in New York. The ideal candidate has hands-on experience with machine-learning, Power BI, Tableau, Natural Language Processing, AWS. You will work closely with cross-functional teams to deliver insights.",2026-05-11
2040,Analytics Consultant,BluePeak Consulting,Singapore,senior,"Join BluePeak Consulting as a Analytics Consultant! We need someone comfortable with Machine Learning, MS Excel, SQL, Power BI to help us build data-driven products.",2026-06-14
1811,Machine Learning Engineer,Alpha Analytics,delhi ncr,ENTRY,"Alpha Analytics is hiring a Machine Learning Engineer (Entry level) based in Delhi NCR. Required skills: PowerBI, Amazon Web Services, Natural Language Processing, machine-learning, T-SQL, MS Excel. Prior experience with analytics platforms is a plus.",2026-06-15
1995,Analytics Consultant,Vertex Insights,Bengaluru,Mid,"Vertex Insights is hiring a Analytics Consultant (Mid level) based in Bengaluru. Required skills: Amazon Web Services, Tableau dashboards. Prior experience with analytics platforms is a plus.",2026-05-24
4816,Business Intelligence Analyst,DataForge,delhi ncr,Mid,"We are looking for a Business Intelligence Analyst to join our team in Delhi NCR. The ideal candidate has hands-on experience with Large Language Models, Tableau dashboards, advanced SQL, deep neural networks. You will work closely with cross-functional teams to deliver insights.",2026-04-11
2933,Analytics Consultant,DataForge,Mumbai,Entry,"Exciting opportunity for a Analytics Consultant at DataForge, Mumbai. Must have strong knowledge of Amazon Web Services, python programming, Generative AI, machine-learning, advanced SQL and a passion for solving business problems.",2026-04-07
2825,AI Engineer,Vertex Insights,Bengaluru,Entry,"We are looking for a AI Engineer to join our team in Bengaluru. The ideal candidate has hands-on experience with Natural Language Processing, advanced SQL, Power BI dashboards, Python. You will work closely with cross-functional teams to deliver insights.",2026-06-09
2898,Data Engineer,Clarity Systems,Chennai,,"Clarity Systems is hiring a Data Engineer (Entry level) based in Chennai. Required skills: Power BI, ML models, Natural Language Processing, deep neural networks, LLMs. Prior experience with analytics platforms is a plus.",2026-06-13
2276,Power BI Developer,Nimbus Data,Singapore,Mid,"Nimbus Data is hiring a Power BI Developer (Mid level) based in Singapore. Required skills: Power BI, Tableau, Python, SQL, ML models, Amazon Web Services. Prior experience with analytics platforms is a plus.",2026-06-08
435,NLP Engineer,BrightPath AI,Delhi NCR,entry,"We are looking for a NLP Engineer to join our team in Delhi NCR. The ideal candidate has hands-on experience with NLP, proficiency in Python. You will work closely with cross-functional teams to deliver insights.",2026-05-29
4502,Data Analyst,Nimbus Data,Mumbai,Mid,"Exciting opportunity for a Data Analyst at Nimbus Data, Mumbai. Must have strong knowledge of Amazon Web Services, python programming, Tableau dashboards, PowerBI, SQL queries and a passion for solving business problems.",2026-04-05
2824,Analytics Consultant,Clarity Systems,New York,Senior,"Exciting opportunity for a Analytics Consultant at Clarity Systems, New York. Must have strong knowledge of Tableau dashboards, Power BI dashboards and a passion for solving business problems.",2026-03-31
4918,Analytics Consultant,Skyline Solutions,BENGALURU,Entry,"Skyline Solutions is hiring a Analytics Consultant (Entry level) based in Bengaluru. Required skills: NLP, Tableau. Prior experience with analytics platforms is a plus.",2026-01-02
3756,Power BI Developer,BrightPath AI,Singapore,Mid,"We are looking for a Power BI Developer to join our team in Singapore. The ideal candidate has hands-on experience with machine-learning, AWS, proficiency in Python, SQL queries, Power BI, Tableau dashboards. You will work closely with cross-functional teams to deliver insights.",2026-02-05
2505,AI Research Engineer,BrightPath AI,Delhi NCR,ENTRY,"Exciting opportunity for a AI Research Engineer at BrightPath AI, Delhi NCR. Must have strong knowledge of AWS, Large Language Models and a passion for solving business problems.",2026-05-22
3212,Data Science Manager,Vertex Insights,London,Entry,"Vertex Insights is hiring a Data Science Manager (Entry level) based in London. Required skills: Machine Learning, SQL, PowerBI, Python. Prior experience with analytics platforms is a plus.",2026-06-30
4642,Machine Learning Engineer,BrightPath AI,Mumbai,lead,"We are looking for a Machine Learning Engineer to join our team in Mumbai. The ideal candidate has hands-on experience with Tableau, Python, LLMs, Natural Language Processing, T-SQL. You will work closely with cross-functional teams to deliver insights.",2026-01-22
4309,AI Research Engineer,Skyline Solutions,Bengaluru,Lead,"Join Skyline Solutions as a AI Research Engineer! We need someone comfortable with PowerBI, Excel, Generative AI, Tableau dashboards to help us build data-driven products.",2026-01-15
3541,BI Developer,Northstar Tech,HYDERABAD,Mid,"Join Northstar Tech as a BI Developer! We need someone comfortable with Tableau, advanced SQL, Deep Learning, LLMs, python programming to help us build data-driven products.",2026-06-29
3271,Machine Learning Engineer,Northstar Tech,London,Senior,"Machine Learning Engineer role open at Northstar Tech. Key requirements include python programming, Tableau dashboards, Excel, advanced SQL. This is a Senior level position, London based.",2026-07-16
1942,Data Science Manager,Quantify Labs,LONDON,Lead,"Join Quantify Labs as a Data Science Manager! We need someone comfortable with proficiency in Python, Advanced Excel, Natural Language Processing to help us build data-driven products.",2026-01-14
1892,Machine Learning Engineer,Quantify Labs,pune,  Lead  ,"Join Quantify Labs as a Machine Learning Engineer! We need someone comfortable with MS Excel, NLP, ML models, SQL to help us build data-driven products.",2026-07-04
3600,AI Research Engineer,Alpha Analytics,Pune,Mid,"We are looking for a AI Research Engineer to join our team in Pune. The ideal candidate has hands-on experience with PowerBI, Tableau, ML models, deep neural networks. You will work closely with cross-functional teams to deliver insights.",2026-06-11
4911,NLP Engineer,BrightPath AI,remote,LEAD,"Exciting opportunity for a NLP Engineer at BrightPath AI, Remote. Must have strong knowledge of Advanced Excel, proficiency in Python, SQL, AWS, NLP, Power BI and a passion for solving business problems.",2026-04-24
1266,BI Developer,BrightPath AI,MUMBAI,Lead,"BI Developer role open at BrightPath AI. Key requirements include Amazon Web Services, ML models, python programming. This is a Lead level position, Mumbai based.",2026-06-12
4439,Power BI Developer,Alpha Analytics,London,LEAD,"Alpha Analytics is hiring a Power BI Developer (Lead level) based in London. Required skills: Tableau, machine-learning, Python, deep neural networks, GenAI, Amazon Web Services. Prior experience with analytics platforms is a plus.",2026-04-23
2598,AI Research Engineer,Northstar Tech,CHENNAI,Mid,"Exciting opportunity for a AI Research Engineer at Northstar Tech, Chennai. Must have strong knowledge of MS Excel, Tableau, python programming, deep neural networks, PowerBI and a passion for solving business problems.",2026-03-14
1411,NLP Engineer,Nimbus Data,HYDERABAD,mid,"Exciting opportunity for a NLP Engineer at Nimbus Data, Hyderabad. Must have strong knowledge of PowerBI, machine-learning, proficiency in Python and a passion for solving business problems.",2026-01-07
